page_id;cargo_real
3204;tecnologo medico
31152;contabilidad
21840;analista
17560;laboratorio
20477;paramedico
18784;jefe
2416;administrativo
43609;administrativo
13588;tecnico
1277;analista
31395;jefe
33121;auxiliar paramedico
23833;profesional
19351;fiscalizador
35958;tecnico
40068;maestro
23216;educador
1852;auxiliar
19974;jefe
14301;enfermero
44080;jefe
38908;psicologo
24658;administracion
32733;encargado
30587;enfermeria
18543;analista contable
6639;departamento
29608;jefe
22404;instructor
15513;educador
24354;enfermero
6910;asistente
29921;educador
39033;tecnico en
41376;administracion
13243;abogado
20999;analista
782;auxiliar
6335;conductor
29304;medico
34063;supervisor
4181;tecnico
24971;psicologo
13866;analista
41953;departamento
22108;conductor
31699;medico
38621;enfermera
25546;administrativo
12451;trabajador social 
40564;administracion
5793;profesional
7527;produccion
28516;enfermero
5826;tecnico
8253;enfermera
27262;gestion
10375;administrativo
42240;practica
8876;tecnico
27847;auxiliar
38994;apoyo
37155;coordinador
28086;analista
5203;auxiliar
42865;supervisor
10950;coordinador
16129;departamento
212;profesional
9441;departamento
26470;analista contable
43452;otorrino
11567;administrativo
22498;tecnico
837;supervisor
4411;coordinador
29694;practica
36747;administrativo
20905;paramedico
30017;secretaria
2341;auxiliar
17812;auxiliar
22194;profesional
2964;tecnico
32886;fonoaudiologo
20320;auxiliar
17237;paramedico
15083;psicologo
29398;administrativo
10679;asistente
3553;encargado
31605;administracion
37459;abastecimiento
21532;mantencion
23786;fiscalizador
14691;profesional
16425;administrativo
11889;administrativo recursos humanos
34238;enfermero
15244;encargado
18831;conductor
13018;alimento
43399;departamento
39268;administrativo
18214;enfermera
15861;medico
22976;apoyo
32064;supervisor
2186;departamento
14456;administrativo
23541;tecnico
19406;encargado
1520;analista
3794;departamento
33676;auxiliar
8598;auditor
40816;paramedico
12923;organizacion
25834;auxiliar
35126;enfermeria
28241;director
7270;practica
37392;gestion
3298;abastecimiento
12306;enfermera
42087;encargado
40233;coordinador
38176;analista
8094;administrativo
28864;auxiliar
7855;tecnico
25211;fiscalizador
36580;profesional
29453;enfermera
6462;auxiliar
34734;vehiculo pesado
15748;dentista
41421;psicologo
43695;tecnico
13514;enfermera
24403;jefe
9686;administracion
39764;maestro
18718;asistente
9818;profesional
26829;administrativo
30942;enfermero
20050;psicologo
18986;jefe departamento
17147;tecnico
4848;administrativo
30367;medico
2031;jefe
21642;obras civiles
44660;laboratorio
16755;analista
37729;analista
3623;profesional
1497;encargado
31575;administrativo
10509;auxiliar
16259;encargado
37225;analista
5173;servicios computacionales
35091;medicos
25983;administrativo
12894;psicologo
31079;tecnico
37800;administrativo
8123;profesional
27112;departamento
10005;recursos humanos
40384;odontologia
34683;produccion
4761;ginecologo
36437;coordinador
9731;tecnico
26700;educador
41596;asistente
11617;administrativo
162;analista
12076;apoyo
40143;educador
38206;recursos humanos
35873;medico
5991;psicologo
25161;arma
23918;tecnico
35256;mantencion
28131;paramedico
7100;gestion
38823;tecnica
1979;supervisor
21189;tecnico
18468;auxiliar
32618;medica
41751;medico
13664;asistente
24773;educador
39414;tecnico
15438;coordinador
980;entrenador
29723;tecnico en
6712;asistente
34444;asistente
18164;apoyo
32314;administrativo
13368;laboratorio
39118;medico
15134;enfermeria
17380;abogado
32931;gestion
22023;conductor
41878;abogado
34148;enfermero
19776;abogado
1650;profesional
33506;terapeuta
16592;jefe departamento
14726;auxiliar
23631;paramedico
21485;auxiliar
36779;conductor
809;encargado
17705;analista
20612;abastecimiento
11559;supervisora
2673;departamento
32791;fiscalizacion
30525;ecologia
16117;personal
44022;enfermero
31912;quimico farmaceutico
21000;analista
7089;director
27879;analista
8848;instructor
14986;psicologo
31337;supervisor
33183;administracion
3061;recaudador
23891;asistente
5818;aseo
5731;administrativo
37467;departamento
7585;tecnico
10647;fiscal
27750;laboratorio
8761;educador
38683;enfermera
6397;administrativo
36275;pediatra
4123;enfermero
17209;apoyo
11055;auxiliar
43160;psicologo
29983;psiquiatra
36850;encargado
39091;gestion
26142;psicologa
720;analista
30029;operador
25723;jefe departamento
38444;medico
27597;terapeuta
10480;tecnologo medico
40701;compras
12634;quimico farmaceutico
33648;administrativo
19438;administracion
7742;educador
28773;administrativo
35414;odontologia
14468;gestion
22948;asistente
26385;auxiliar
39256;caldera
34823;administracion publica
24131;contabilidad
13026;encargado
41113;auxiliar
11292;medico
34206;enfermeria
6150;ingeniero civil
29161;enfermera
9991;tecnico
39873;departamento
32556;trabajador social 
18726;secretaria
26689;profesional
15776;paramedico
37989;secretaria
38148;tecnico
12338;auxiliar
33344;tecnico en
1012;entrenador
19134;analista
35118;administrativo
40828;departamento
3883;auxiliar
33961;conductor
23073;departamento
14164;gestion
12783;operario
42402;tecnica
10537;operadora
27420;secretaria
8411;jefe
25694;asesor
5441;tecnologo medico
37717;secretaria
450;coordinador
30359;paramedico
11325;auxiliar
43210;gastroenterologo
13191;encargado
24086;asistente
34994;auxiliar
4876;paramedico
26232;subgerente
9203;recaudador
17179;jefe departamento
11900;fiscalizacion
26817;conductor
36105;enfermero
4253;administrativo
18691;terapeuta
2503;apoyo
30655;departamento
11629;kinesiologo
17475;tecnico en
20562;enfermero
36409;tecnico
25398;obra
16842;operador
19083;tecnico en
21955;enfermero
31047;tecnico
3311;jardin
16267;cirujano
44352;departamento
3934;higienista dental
21370;informacion
4598;tecnica
22511;tecnico
15406;asistente
30492;jefe departamento
32626;terapeuta
18456;tecnico
1947;operador
23303;enfermero
44195;construccion
14214;encargado
19861;medico
35268;kinesiologo
23926;director
33034;secretaria
31280;educador
1362;coordinador
19244;paramedico
14831;encargado
38238;analista
12048;tecnico en
14718;abogado
44499;cirujano
7432;analista
28403;analista
35764;practica
5686;administrativo
33538;administracion
25453;jefe departamento
38734;profesional
40471;departamento
12544;cirujano
24864;analista
4094;recursos humanos
6220;analista
29211;enfermera
41846;paramedico
13973;paramedico
6805;asistente
29834;gestion
24241;mantencion
13356;encargado
41263;organizacion
697;auxiliar
20739;enfermeria
922;compras
29781;educador
4504;tecnico en
2758;mantencion
307;analista recursos humanos
9554;recursos humanos
26565;director
43547;practica
5316;departamento
28193;tecnica
37040;auxiliar
38881;analista
8963;instructor
27952;asesor
10845;ingeniero civil
42970;practica
31839;abogado
44109;tecnico en
14288;auxiliar
8346;coordinador
27377;medicos
5933;jefe departamento
42355;kinesiologo
10260;enfermera
23693;terapeuta
21427;administrativo
16530;computacion
14784;profesional
44405;tecnico
42659;administracion
31710;anestesiologo
3446;gestion
20235;paramedico
32993;medico
2871;administrativo
22081;conductor
15196;tecnico
17322;educador
4008;terapeuta
2254;conductor
30102;contabilidad
17907;encargado
6899;kinesiologo
9058;director
26069;mantencion
19513;auxiliar
33763;nutricionista
3681;departamento
1435;jefe departamento
25608;auxiliar
14543;analista
23454;secretario
28658;paramedico
7669;profesional
41038;auxiliar
34908;gestion
15974;secretaria
18301;profesional
2093;coordinador
32171;jefe
22863;oncologo
36199;profesional
39958;educador
18924;paramedico
15351;profesional
22246;tecnico
43780;gestion
41534;administracion
39671;encargado
9793;operador
24516;medicos
34621;educador
29546;paramedico
36495;administracion
1139;ingeniero
40326;enfermero
42192;practica
12213;jefe departamento
25304;tecnico en
28971;enfermeria
7940;asesor
38063;analista
23158;profesional
12836;enfermera
40903;psicologo
37287;administracion
28354;arma
7365;jefe
35033;gestion
25921;fiscalizacion
31460;gestor
1582;abogado
3736;paramedico
42529;administracion empresa
21757;practica
16640;analista
35488;tecnico
9328;coordinador
26319;operadora maquinaria
2124;compras
30272;kinesiologos
4378;departamento
20145;medico
30857;asistente
17052;psiquiatra
18893;tecnico en
9624;kinesiologo
26615;enfermero
11702;auxiliar
41483;administrativo
43637;periodista
2428;ingeniero ambiental
4674;instructor
34796;tecnologo medico
20449;auxiliar
16969;tecnica
8036;director
27007;profesional
37915;tecnico
42025;administracion
40291;educador
10110;tecnologo medico
44279;practica
25896;cirujano
35184;analista
5066;asistente
37330;arquitecto
12981;comunicacion
895;entrenador
17799;administrativo
34551;administrativo
29636;conductor
6607;fiscalizacion
13771;departamento
41644;administrativo
39501;recolector
24666;tecnico
38936;recursos humanos
28024;tecnico
7015;paramedico
35343;obra
23228;asesor
40056;profesional
12163;coordinador
25074;organizacion
5884;arte
35966;secretaria
38313;tecnologo medico
28528;fiscalizador
7519;practica
14633;tecnico en
16487;compras
21590;departamento
23724;tecnico en
25578;odontologia
19663;enfermera
1745;director
17295;animador
15021;administrativo
22136;medico
32824;jefe departamento
20382;gestor
13858;quimico farmaceutico
18071;asistente
32201;fonoaudiologo
41348;contabilidad
3652;departamento
21633;cirujano
23487;fiscalizacion
44611;tecnico
14590;quimico farmaceutico
16724;administracion
37758;tecnico en
4839;terapeuta
30316;enfermero
2040;gestion
29099;paramedico
26858;departamento
22295;quimica
17136;medico
15382;enfermero
26771;auxiliar
43753;comercial
11666;abogado
4710;encargado
36446;reclutamiento
22799;jardin
31008;operador
37871;fiscalizacion
7993;entrenador
27163;profesional
8152;administrativo
10074;enfermera
42141;abogado
33899;educador
16228;departamento
37254;departamento
28387;recepcionista
5102;analista
15449;profesional
36681;tecnico juridico
6763;administrativo
29752;dentista
34435;medico
18419;profesional
41720;medico
43594;ecologia
13615;auxiliar
9587;tecnico
39465;departamento
10896;administracion
28140;fiscalizador
37093;jefe
38852;tecnica
27981;educador
1908;administrativo
12007;conductor
42386;conductor
40132;psiquiatra
38277;tecnico
8395;conductor
35802;departamento
25110;cirujano
3199;jefe
23969;comunicacion
23640;agente publico
8699;administracion
19707;enfermero
1621;instructor
3495;departamento
33577;nutricionista
15145;ecologia
32940;tecnico
22052;enfermera
41809;administrativo
34139;informacion
18115;profesional
32365;educador
2287;paramedico
13319;profesional
43098;construccion
39169;comunicacion
846;gestor
34582;supervisor
4460;psicologo
36736;psiquiatra
263;mantencion
9430;coordinador
43423;psicologo
41697;practica
11516;kinesiologo
27836;enfermero
8807;instrumentista
37124;jefe departamento
5272;apoyo
35390;medicos
42814;construccion
10921;educador
16158;jefe
19999;tecnico
5857;coordinador
27213;tecnologo medico
8222;abogado
10304;coordinador
40085;asistente
31378;secretaria
37428;tecnico en
21543;analista
16454;supervisora
40589;director
10608;abastecimiento
3522;profesional
1796;auxiliar
31674;investigador
2915;operador
20351;conductor
17246;paramedico
20974;analista
30066;paramedico
2330;educador
17863;jefe
19477;profesional
1551;entrenador
33607;tecnico
16693;tecnico
23530;administrativo
21784;coordinador
13069;mecanica industrial
39219;comercial
15810;profesional
22907;mantencion
32015;educador
34249;tecnico en
15235;encargado
17081;auxiliar
18840;auxiliar
20196;encargado
30884;auxiliar
22322;investigador
41450;tecnico
13565;recaudador
24472;nutricionista
39715;tecnico
18769;soporte
32519;tecnico
6413;auxiliar
29422;analista
15739;administrativo
12377;fiscalizacion
40242;gestor
38107;educador
7824;laboratorio
28815;psicopedagogo
25260;enfermero
21288;supervisor
40867;practica
12952;tecnico
25845;auxiliar
35157;pediatra
7201;conductor
28230;cirujano
10453;jardin
42566;gastroenterologo
38497;abastecimiento
8575;hogar
27544;profesional
3779;recursos humanos
7791;produccion
37673;departamento
5525;tecnico
21718;contabilidad
534;profesional
32089;enfermero
43374;supervisor
11241;tecnologo medico
9367;educador
26356;minera
39285;trabajador social 
4912;analista
11864;encargado
43951;jefe
4337;animador
36061;gestion
6183;instructor
9942;enfermera
26973;paramedico
30731;psicologo
32585;organizacion
2467;fiscalizacion
43678;administracion publica
39789;analista
17511;tecnico
20406;madera
28889;terapeuta
27048;educador
16926;quimico
